idReponsvel,idAluno,grauParentestco,telefone,nome
77544393173654165113875443329978860471,77541224522522569628039516060981134263,2º,(011) 2828-8406,Mariana Gonçalves
78205155415197829575493561110661170103,78202778570322401644738347069063037879,2º,(031) 6362-0888,Rodrigo Pereira
78507806996002319347649373440082969527,78505430230355053931624619553461633975,3º,(081) 1764-3733,Maria Luiza Correia
78789859729922075473109631101613376439,78786690048824367301607913010525111223,2º,(061) 3183-6064,Theo Silva
79220068097777393228200688322496168887,79217695689679066094702518947264332727,3º,(061) 4005-5181,Maysa Carvalho
79899054163578101226355054700199674807,79895884403252230539759210784224445367,2º,+55 51 6064 2130,Kamilly Costela
80593092629518569283599127824652567479,80589923027649023624381289390972076983,2º,(061) 9078-8472,Emanuella Duarte
81420234091570351364986430954343236535,81417064410472643193401959220102038455,2º,+55 (061) 8351-3936,Bruna Freitas
81997027870408360539991676884995015607,81993053310407669957001873812739064759,2º,41 1051-7549,Isadora Cavalcanti
82624502478699819353457486599301628855,82622135378888380678805004282117751735,1º,(071) 9964 7800,Ana Vitória Teixeira
83087195581608423203155398133599699895,83084030495744140853991894381213516727,1º,11 9022-4265,Cecília Silveira
83873138716065437887923217378417312695,83869988604323870739509378484522976183,1º,(081) 0413-1220,Marcos Vinicius Mendes
84467349618009770363198000800274318263,84463387100689781948075074722549990327,1º,71 5878-4614,Pedro Gonçalves
85067118296326315966644238481734501303,85064730121823648494390328553879372727,3º,(084) 0826 3687,Ana Campos
85693009925930739778371335510550643639,85689839927920381546381931504113812407,3º,21 3325-8604,Laura Martins
86391009007715295906754359253356774327,86387047203448770117930934389589672887,1º,+55 51 2372 3993,Renan Dias
86730118140554187043017349933513835447,86726936496003939212821210112742130615,3º,31 7148-4190,Dr. Vitor Hugo Castro
87623008202462706584450497712123806647,87619847791060012583224543204121772983,2º,+55 (061) 5506-4535,Valentina Aragão
88494522506124877613294020211882853303,88489763191174483237490310088271070135,1º,81 5778 0362,Srta. Melissa Lopes
89350186265138119886562002700333220791,89346220816376118441089000599091151799,1º,+55 (084) 0950 0895,Vinicius Nascimento
89979252646442652785199195875963044791,89976083519942082210286671859512771511,1º,71 5111 1294,Letícia Campos
90349248878437729870486017212305114039,90346077295864121357035669218440512439,2º,(084) 2818-3198,Rodrigo Caldeira
90984656761098067003041035492784341943,90982281421557726841997688236956451767,1º,0900-593-8262,Sra. Maria Vitória da Costa
91763470866263885666805725045276804023,91761092516053369967353642983927055287,1º,21 5250-6356,Ana Beatriz Teixeira
92504254898825719851753923642061489079,92500294045297144238423753743283782583,2º,+55 51 3354 2588,Sr. Thomas Campos
93226815661727648098261521791818400695,93222865900141824476641255927499195319,3º,+55 41 8064-4995,Natália da Luz
93920857772163591808811530905400378295,93916891768804452762873142825237873591,1º,+55 21 0428 2987,Fernando Sales
94669560659568726713611464627173196727,94666390582330205967339427153706222519,1º,(031) 1920 2119,Davi Jesus
95350922857191400017070472362276946871,95347751987671254130197722859359699895,1º,+55 (021) 9862-1560,Enrico Peixoto
95987927187326399576408273246891541431,95984745859688801804697687832125506487,1º,+55 81 4350-9190,Lara Almeida
96476754650378283684655404587977802679,96474384460668506951324299768629560247,2º,(051) 7304 7733,Srta. Mariane Moura
97187435229539360505004665164190188471,97185054106343156803537527482433668023,1º,(031) 6049 6675,Dra. Ana Julia Santos
97485328208446918528747547068664644535,97481367354918342912331848475184726967,1º,+55 71 2019 6649,Sra. Pietra Gomes
97932968198162299695891829557639250871,97929007423861886590974413961567667127,2º,71 6491 2299,Dr. Lucas Ferreira
98334654744425132342630087951317730231,98331485697152724283569701872036217783,2º,0500 408 5820,Fernando da Mota
98984325756270262426478788828622750647,98981156075172554251007429140984103863,2º,+55 51 6763 2141,Mariane Peixoto
99778192420032166172189576584279360439,99775024006585058230180519685371724727,1º,+55 (031) 3525-9686,Sr. Alexandre Viana
100206023229958593369766269912638292919,100202078301290683119492480128401015735,1º,(021) 0559-2581,Joaquim Almeida
101064064467672563687369083260311438263,101060104644110100753954451884402279351,1º,81 2657 0842,Sr. Davi Lucas Monteiro
101855556980316564991402529516423480247,101851593274574138857954492146291835831,2º,51 4802 2990,Srta. Bianca das Neves
102236641669024488453850805544312636343,102233472621752080397553659311399633847,2º,(051) 9840-6682,Alícia Pereira
102982979437322247540178854822900138935,102979020485269572265937247588541793207,3º,+55 (071) 4282-3255,João das Neves
103533607164751970747953926422929867703,103529646548907882673202525953472070583,1º,81 0586 1098,Yago Vieira
104030377251095909854662768409387991991,104027197824934212426839894011958002615,3º,81 7086 3763,Carolina da Rocha
104451861647520456934448086515529810871,104448692758704373903395928391398196151,3º,81 8008-9792,Lorenzo da Paz
104843248611884597732065673147660370871,104840079089243214589286285027636937655,3º,+55 71 2998-2488,Valentina Lopes
105534134668466785725981775643732607927,105530949300192899727986804559198815159,2º,+55 (011) 3390 5476,Sra. Helena Lopes
106033255295936198027356987842399306679,106030086169435627452056591308041749431,1º,0900 828 4029,Mariana Costa
106526062231134848602571618114492171191,106522093058649208991970419328518718391,2º,+55 (071) 5182-2350,Dr. Kevin das Neves
107319129878877795995906109642438345655,107315959247042137653661308293329716151,1º,+55 (071) 8933 8122,Maria Luiza Sales
108084472819571314297109068113749738423,108082095578555073797674934660768203703,2º,(021) 2211-9764,Sra. Marcela Cavalcanti
108430718983745815393110278946590819255,108427531713996029051538626693986255799,2º,(011) 1047-1565,Bernardo Nogueira
108914015370316253679581770534141297591,108910041840281675777884481570822423479,1º,+55 71 8569-7363,Rafael Cardoso
109412338407873634884039474696392278967,109407585351948079133868967041133970359,2º,+55 51 7714 5977,Cauã da Rocha
110151535104199495781892145205471347639,110148365819242600180806047132071232439,2º,61 7644-1417,Camila Nunes
110866965966300440348066807959324459959,110863797156712519832998799536438903735,1º,81 4790-2367,Alícia da Costa
111423147587922413486536846513174479799,111420000566079184390872922686987961271,3º,11 2431-5220,Sarah Oliveira
111940507251456072067039881001680765879,111937336540392251206180546293964997559,1º,+55 84 7788 3884,João Felipe das Neves
112684477444573417393726149352447280055,112680498130882975952206863463407158199,1º,+55 51 6363 0265,Ana Luiza da Costa
113140019571989808765680537914380125111,113136850287032913163639958194954175415,1º,61 8380 0300,Carlos Eduardo Peixoto
113886355359583504994194590029117129655,113881598896846961137956211997576266679,3º,(081) 2278-1912,Maria Alice das Neves
114468677917286247079740503399403357111,114465508156960376389514195233814086583,1º,(051) 8558-3059,Rebeca Farias
114877494364350063404902170946980545463,114873533827734137843214335820419040183,1º,+55 (081) 5411 3905,Stephany Porto
115176977452479282715555909616573612983,115174599894550392155259447054241629111,2º,+55 21 6894-3350,Levi Dias
115635706611960972888811797866736780215,115632537327004077286415433776748561335,3º,+55 (084) 9041-0721,Breno da Paz
115949452750046822635598383738788250551,115946284098915227146177309691426898871,3º,+55 41 1152 1880,Otávio Costa
116302810037947791521543515778591228855,116299640832219058436008658892256183223,2º,+55 (081) 1183 1209,Otávio Fernandes
116756799847976040918895993440751059895,116754408900487685447283870197661041591,2º,+55 (041) 1312 6589,Raquel Sales
117346243670610052622394589761784513463,117343075732531919761087686103233987511,2º,+55 51 7920 4179,Stephany Barbosa
117670287172206043817877233235810059191,117666326556361955745730883675809383351,2º,41 0844 2797,Enzo Gabriel Nogueira
117959481295010348191065161909414396855,117956304166465363676108125840947282871,3º,61 0977 7083,Isaac Duarte
118586968342123321742524675309835649975,118582996079739344070828391346636850103,1º,+55 (031) 1604 5242,Emanuel Nogueira
118921302076694828107002824378485572535,118917339876287489750870418814985831351,1º,31 6902 8316,Luiza Sales
119782511014802443745834354754451669943,119779341650617385626805041141899330487,3º,+55 (031) 8272-6944,Sabrina Correia
120421090321580064361168176844009374647,120418713476704636433358598433688257463,1º,(051) 4954-9481,Nina Porto
121306876944893879995669897841402446775,121303705045407621420620882199112319927,1º,0500 971 0870,Srta. Gabrielly Cunha
121722016353923472214522685450780672951,121718846831282089068182075925414020023,1º,(051) 1931-0997,Marcela Porto
122508750819267679374463668541894951863,122505594527729436108848803255746298807,1º,+55 (021) 7024 1055,Daniel Duarte
122814572952679664974178295111768867767,122811402162387681600545877237122204599,3º,(011) 0724-5332,Lívia da Cunha
123325592699420769606827971726956299191,123323216013001666705890025315827450807,1º,+55 (021) 3386 3613,Sr. Juan Melo
123838992301707477713348140274842600375,123835823888260369769547495149171639223,3º,+55 81 2426-3510,Mariana Barros
124269202174897883237788243036515599287,124266032176887525008725897312892879799,1º,(071) 6198-6054,Pedro Miguel Porto
124810334169365784320700217638540018615,124806368482919295332377344811370546103,3º,+55 21 2676 9037,Yasmin Nunes
125620833755881445180372193338200425399,125617688239373303857397297126452757431,1º,84 1085 0719,Laís Monteiro
126167509344880469336893947658492969911,126163546827560480924237023851730699191,1º,0300-088-9988,Isabella Silva
126761718186892576442997188407446471607,126758550169586281067948364712126972855,2º,+55 (061) 7711 1602,Stephany Jesus
127449420618220453750038342499970581431,127446251570948045691484892853744960439,2º,+55 (011) 5961-1364,Diogo Mendes
127927957927524985204947606974694163383,127924008958220786730146679800293753783,1º,0300-703-1533,Dr. Enzo Gabriel Cunha
128552274897399438016253504470407971767,128548315073836975084648194244794909623,2º,(061) 3272-9941,Srta. Eduarda Oliveira
128947626359787630088835478601360212919,128943671369143080528757351390877320119,3º,(081) 7293-7358,Enrico Nascimento
129422994621819753487413538370988802999,129419032500640577640629791407758115767,3º,11 7111-6297,Julia Costela
129949861110257986186147742979761374135,129945902950486936054938510098656658359,3º,+55 51 9264 9791,Bruno Melo
130707281868525378170067622858993173431,130704112821252970109594513871600878519,2º,21 8807-2177,Dr. Vicente Peixoto
131001217638399836231537567264877577143,130998841506577870932681236148941751223,2º,(084) 0610 4871,Dra. Ana Carolina Rezende
131569283009029973933640852067485746103,131566906718751683602594982217363227575,1º,(011) 1264-3874,Diego Ribeiro
132141311847718050224592373584088007607,132138140978197904334475906449557160887,1º,71 0336 6910,Lavínia Cardoso
132455870312154158721685625123331376055,132451885056351528709708263970849424311,2º,+55 (021) 4600 3709,Bianca Almeida
133349539741497331084834075485279617975,133345580789444655810039369921684833207,2º,+55 (051) 7445 0751,Ana Carolina Gonçalves
133724289663243264030348080485994070967,133721121091339831056013532439148495799,1º,51 4005 1845,Joaquim Ramos
134427836459423393978362325182565319607,134424667412150985916453412338971968439,3º,+55 (071) 2688-0332,Ana Vitória Rezende
134777233052252112275148729871197537207,134774855652779546747493854855649559479,3º,71 8178 4011,Samuel Melo
135197934832887343450317451898468434871,135193971919426542465858080863764612023,1º,61 2568-3414,Pedro da Mota
135894350302159564464137624975650849719,135891181254887156405214880159980848055,2º,+55 81 2786 4323,Bernardo da Cruz
136371303206670135661714280584768127927,136368926441022870247204425022803542967,2º,0500-068-2919,Thomas Correia
137206366930376206582268527519639798711,137203198992298073722071198219282678711,3º,0800 390 9127,Davi Cavalcanti
137920214576105628605109703783227851703,137917056541547810030295882532143760311,3º,(071) 9563-5123,Sr. João Cardoso
138237929490536305395356266827639686071,138233957782749465327196260839274578871,3º,(041) 3910-0087,Manuela Dias
139106259376662540597715202287398552503,139102298206221314924123652354547647415,3º,(021) 7325-0448,Fernanda da Cruz
139737707277304089766731513836884722615,139734540686104719653083978041175311287,1º,+55 (021) 7974 5896,Sr. Eduardo Ferreira
140052249816879532900756844787542524855,140049074510582286214730190750205871031,1º,(061) 0979 6578,Manuela Silva
141415759442443558379639149002857120695,141412590395171150322194992239848194999,2º,(081) 6387-4046,Dra. Maria Vitória Teixeira
141704151538558730856664748688148792247,141700213740425446887433583600217621431,1º,0500 351 4894,Miguel da Mota
142137543056299384205561435020486509495,142133571665425194192342087581433070519,3º,+55 (081) 1241 9571,Marina Santos
142687381829686790369549983294544937911,142684202641209580485631384885800469431,3º,71 8165 2025,Elisa Freitas
143447964742376451670061045961514550199,143444001987371975710754339243231019959,1º,+55 61 7445-1934,Sarah Lopes
143897187076953567720509543920049587127,143894019297331759890131452574998725559,2º,(071) 3329 9966,Srta. Isis Silva
144184784752283209665141116161264714679,144181626163128253491173300847755133879,3º,+55 31 5434-6505,João Pedro Cavalcanti
144529426308482309365224251622374507447,144526257974263363931931379051067081655,2º,84 5446 9022,Bryan Silveira
145289225813101029619355233052231205815,145286849522822739286298787443464471479,2º,84 9777-7790,Vitor Gabriel Castro
145729744537885141162531993813128577975,145725778376069677088762707013143888823,2º,(051) 9247-0113,Sabrina da Costa
146348504840581656041366559514865959863,146342965445143146220946292987786429367,2º,0800-035-8884,Ana Sophia da Cunha
146660675764340397184126425034710582199,146657494040561986843092905461847163831,2º,51 6773 0631,Júlia Silveira
147452154491284121003966528971088331703,147448984889414575346638795006019896247,2º,+55 (011) 4206 7319,Ana Clara da Paz
148242059746920311537078029500067087287,148238096595775023004581485393635181495,3º,+55 31 6295 0610,Juan Campos
148921836351326586868098827860773700535,148918667462510503839150413712577528759,2º,41 7967 8043,Henrique Lima
149380567095371527323758038320391914423,149376606004158464163658458644990919607,3º,0900-782-2653,Ana Sophia Almeida
150210878396977342611898483072016057271,150207709428933097066632934325125120951,2º,+55 (081) 3744-0062,Stephany Gonçalves
150709223856104715350886875120592487351,150706055363429444891766361238712615863,2º,31 8054-7251,Murilo Freitas
151148148589487202412069673537559069623,151144979225302144296330520927777588151,1º,+55 (051) 3630-9545,Sr. Matheus Rezende
151995097646764688181280176538890011575,151991927648754329949553388685724222391,2º,0900-963-4417,Kamilly das Neves
152750141560156652233278128598058009527,152746971720602619028566806457183634359,3º,+55 (051) 3180 0462,Erick Martins
153246911804956916366581349731648406455,153242149241651858911355095349670970295,3º,+55 (021) 7398-5312,Dra. Maria Clara Santos
153835568337340023826682181721824428983,153831609939884486152230420522280944567,3º,+55 81 7733-1829,Srta. Laura Carvalho
154625473830660701904055431459911238583,154620718952487408329579175640878547895,3º,+55 61 6391-8856,Sr. Theo Peixoto
155224434936316739609819141279574131639,155221268345117369490891979345702945719,1º,+55 (041) 6332-6388,Otávio Azevedo
155979481226553579089632379354562692023,155976312100053008515122646029785367479,3º,11 6941 3298,Sra. Laura Melo
156423158936633459378085977022737417143,156419989572448401261285945225733473207,2º,+55 61 6400 4808,Mirella Novaes
156931803819203198940171774413475414967,156927843837184410982324773186548532151,1º,+55 (011) 8386-6907,Maria Sophia Sales
157437292647919182782717717527142859703,157433318642515629796632641978417546167,2º,51 4351 4490,Ana Vitória Ferreira
158160631669061488647470942012467053495,158157463334842543213357569884048065463,3º,+55 61 9154 7094,Maria Clara Cardoso
158844370711559589881406503562225386423,158841993312087024349286309516139561911,1º,+55 81 9349-4709,Nina Carvalho
159387087744646751332956104560681943991,159384707572188497804748717903715763127,3º,+55 21 3296 0734,Gustavo Henrique Rezende
160234834946433405802480219034860389303,160230071986987535771221511474933662647,2º,(081) 0135 9877,Enrico da Mota
160859143676578957127046222620808971191,160856766910931691713122397960355972023,3º,0800 359 9146,Sr. Bruno Cardoso
161739369037481409004777079847803683767,161736198167961263118204382670059996087,1º,0900-553-5712,Ana Luiza Costela
162450045338321710056642572699499234231,162446881044739052849326152173438108599,1º,+55 (041) 7356 1206,Evelyn Mendes
162969784302803834509747102083275031479,162965822498537308720335957468136080311,3º,31 9079-8936,Laura Pereira
163452281435670828895046549309151773623,163449904590795400966149351588820681655,1º,(031) 6297-3530,Sra. Manuela Gonçalves
163924481759624819432925128419971433399,163921311127789161090059674747215807415,1º,(081) 9679 2304,Lorena Fernandes
164329338700038822884270108105605645239,164325389176137486808773829896312193975,2º,+55 51 9706 0074,Dra. Manuela Correia
164750040163761404004431743489061159863,164746077804897740613974530018047689655,3º,+55 (011) 5202 4723,Vitor Hugo Rezende
165388617172922311706900290199609410487,165385453196252304563343702193158226871,3º,84 6287-3209,Srta. Stephany Carvalho
165719812046151327948946395020715623351,165715854916346390499319313999583249335,1º,51 2483 7109,Evelyn Novaes
166120686820661039446020140011496932279,166116725729447976283956146473632269239,1º,+55 (081) 1906-3300,Gabriel Dias
